"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"20.07.2010","1.388,43","1.395,46","1.414,19","1.380,57","-","-0,47%"
"19.07.2010","1.394,92","1.389,92","1.405,85","1.381,46","-","0,36%"
"16.07.2010","1.389,92","1.403,33","1.416,97","1.386,47","-","-0,96%"
"15.07.2010","1.403,33","1.412,14","1.433,94","1.402,63","-","-0,62%"
"14.07.2010","1.412,14","1.409,41","1.430,64","1.408,41","-","0,18%"
"13.07.2010","1.409,61","1.385,23","1.415,62","1.376,63","-","1,67%"
"12.07.2010","1.386,42","1.359,40","1.390,33","1.355,66","-","1,98%"
"09.07.2010","1.359,45","1.356,11","1.370,38","1.345,19","-","0,25%"
"08.07.2010","1.356,09","1.352,94","1.374,65","1.352,03","-","0,25%"
"07.07.2010","1.352,71","1.353,07","1.353,46","1.324,09","-","-0,07%"
"06.07.2010","1.353,66","1.317,67","1.354,43","1.316,06","-","2,70%"
"05.07.2010","1.318,01","1.316,12","1.324,73","1.311,03","-","0,10%"
"02.07.2010","1.316,65","1.288,72","1.318,44","1.285,48","-","2,17%"
"01.07.2010","1.288,72","1.339,48","1.341,02","1.288,47","-","-3,78%"
"30.06.2010","1.339,35","1.356,40","1.362,09","1.333,85","-","-1,23%"
"29.06.2010","1.356,05","1.404,04","1.407,39","1.349,41","-","-3,38%"
"28.06.2010","1.403,42","1.386,58","1.409,05","1.379,02","-","1,14%"
"25.06.2010","1.387,66","1.403,11","1.408,54","1.382,33","-","-1,09%"
"24.06.2010","1.402,97","1.418,42","1.430,72","1.400,16","-","-1,09%"
"23.06.2010","1.418,42","1.434,78","1.436,17","1.413,25","-","-1,15%"
"22.06.2010","1.434,93","1.457,95","1.457,95","1.423,53","-","-1,58%"
"21.06.2010","1.457,95","1.410,46","1.458,90","1.409,00","-","3,44%"
"18.06.2010","1.409,43","1.400,66","1.413,52","1.393,06","-","0,63%"
"17.06.2010","1.400,66","1.401,73","1.425,81","1.387,13","-","-0,07%"
"16.06.2010","1.401,63","1.395,94","1.415,56","1.389,35","-","0,36%"
"15.06.2010","1.396,57","1.356,79","1.396,61","1.354,19","-","2,93%"
"11.06.2010","1.356,79","1.358,41","1.378,81","1.348,53","-","-0,16%"
"10.06.2010","1.358,94","1.334,55","1.359,12","1.319,79","-","1,83%"
"09.06.2010","1.334,55","1.315,61","1.342,24","1.315,61","-","1,44%"
"08.06.2010","1.315,61","1.336,91","1.359,22","1.314,11","-","-1,88%"
"07.06.2010","1.340,82","1.359,30","1.359,91","1.308,75","-","-1,46%"
"04.06.2010","1.360,74","1.390,36","1.417,40","1.352,29","-","-2,32%"
"03.06.2010","1.393,12","1.383,63","1.423,42","1.383,63","-","0,67%"
"02.06.2010","1.383,87","1.373,65","1.387,66","1.345,67","-","0,73%"
"01.06.2010","1.373,87","1.384,47","1.386,53","1.335,34","-","-0,77%"
"31.05.2010","1.384,59","1.366,18","1.384,59","1.354,71","-","1,29%"
"28.05.2010","1.366,90","1.358,60","1.380,16","1.352,35","-","0,61%"
"27.05.2010","1.358,60","1.304,44","1.362,37","1.295,43","-","4,09%"
"26.05.2010","1.305,25","1.227,55","1.305,78","1.227,40","-","6,41%"
"25.05.2010","1.226,57","1.314,33","1.317,40","1.224,73","-","-6,49%"
"24.05.2010","1.311,70","1.297,91","1.329,98","1.293,21","-","1,06%"
"21.05.2010","1.297,91","1.303,65","1.326,99","1.279,19","-","-0,41%"
"20.05.2010","1.303,24","1.379,74","1.397,41","1.300,91","-","-5,55%"
"19.05.2010","1.379,88","1.438,94","1.441,00","1.371,74","-","-4,10%"
"18.05.2010","1.438,94","1.422,91","1.447,01","1.408,66","-","1,14%"
"17.05.2010","1.422,72","1.441,68","1.445,00","1.392,78","-","-1,32%"
"14.05.2010","1.441,68","1.475,08","1.478,81","1.436,06","-","-2,33%"
"13.05.2010","1.476,03","1.485,36","1.513,68","1.458,84","-","-0,63%"
"12.05.2010","1.485,36","1.420,37","1.490,72","1.412,86","-","4,56%"
"11.05.2010","1.420,54","1.371,29","1.430,36","1.361,31","-","3,70%"
"07.05.2010","1.369,91","1.450,47","1.450,47","1.362,47","-","-5,55%"
"06.05.2010","1.450,47","1.482,67","1.487,44","1.450,47","-","-0,97%"
"05.05.2010","1.464,65","1.517,82","1.523,39","1.464,65","-","-3,50%"
"04.05.2010","1.517,83","1.572,84","1.581,32","1.517,62","-","-3,50%"
"30.04.2010","1.572,84","1.587,94","1.592,26","1.569,07","-","-1,00%"
"29.04.2010","1.588,75","1.563,10","1.589,37","1.558,02","-","1,64%"
"28.04.2010","1.563,10","1.603,39","1.603,39","1.555,24","-","-2,52%"
"27.04.2010","1.603,59","1.626,10","1.626,82","1.594,28","-","-1,38%"
"26.04.2010","1.626,10","1.604,86","1.633,19","1.599,93","-","1,44%"
"23.04.2010","1.602,99","1.583,90","1.606,16","1.582,66","-","1,23%"
"22.04.2010","1.583,54","1.610,23","1.619,37","1.577,88","-","-1,66%"
"21.04.2010","1.610,23","1.619,43","1.631,27","1.605,77","-","-0,57%"
"20.04.2010","1.619,43","1.601,32","1.626,45","1.597,81","-","1,11%"
"19.04.2010","1.601,67","1.642,82","1.645,76","1.580,34","-","-2,49%"
"16.04.2010","1.642,57","1.676,27","1.677,51","1.642,45","-","-2,01%"
"15.04.2010","1.676,27","1.673,41","1.685,60","1.665,18","-","0,17%"
"14.04.2010","1.673,41","1.643,91","1.673,59","1.643,55","-","1,79%"
"13.04.2010","1.643,98","1.648,43","1.653,63","1.636,32","-","-0,27%"
"12.04.2010","1.648,43","1.631,71","1.658,74","1.624,52","-","1,02%"
"09.04.2010","1.631,81","1.600,84","1.636,04","1.599,63","-","1,93%"
"08.04.2010","1.600,84","1.613,94","1.617,97","1.586,57","-","-0,81%"
"07.04.2010","1.613,88","1.633,32","1.637,28","1.611,13","-","-1,19%"
"06.04.2010","1.633,32","1.626,79","1.642,37","1.617,95","-","0,40%"
"05.04.2010","1.626,79","1.614,45","1.627,37","1.613,02","-","0,76%"
"02.04.2010","1.614,45","1.608,44","1.622,35","1.606,24","-","0,38%"
"01.04.2010","1.608,39","1.572,48","1.611,45","1.569,60","-","2,28%"
"31.03.2010","1.572,48","1.562,09","1.584,72","1.556,02","-","0,65%"
"30.03.2010","1.562,29","1.551,70","1.570,26","1.551,51","-","0,69%"
"29.03.2010","1.551,57","1.522,48","1.552,38","1.514,60","-","2,09%"
"26.03.2010","1.519,87","1.515,22","1.527,22","1.507,36","-","0,32%"
"25.03.2010","1.515,04","1.513,67","1.519,81","1.504,60","-","0,03%"
"24.03.2010","1.514,58","1.526,63","1.531,20","1.506,17","-","-0,68%"
"23.03.2010","1.524,96","1.527,88","1.545,92","1.518,29","-","-0,04%"
"22.03.2010","1.525,59","1.546,34","1.546,68","1.509,56","-","-1,24%"
"19.03.2010","1.544,71","1.560,04","1.564,54","1.540,74","-","-0,90%"
"18.03.2010","1.558,80","1.563,73","1.572,63","1.547,41","-","-0,30%"
"17.03.2010","1.563,46","1.536,74","1.569,77","1.534,36","-","1,74%"
"16.03.2010","1.536,79","1.514,72","1.536,79","1.512,64","-","1,48%"
"15.03.2010","1.514,40","1.534,68","1.536,24","1.513,07","-","-1,32%"
"12.03.2010","1.534,68","1.503,54","1.544,09","1.502,07","-","2,04%"
"11.03.2010","1.504,04","1.501,40","1.516,74","1.495,14","-","0,18%"
"10.03.2010","1.501,40","1.502,48","1.515,81","1.495,91","-","-0,09%"
"09.03.2010","1.502,70","1.508,20","1.515,84","1.488,01","-","-0,37%"
"05.03.2010","1.508,21","1.468,71","1.508,76","1.468,39","-","2,57%"
"04.03.2010","1.470,41","1.460,05","1.480,23","1.449,50","-","0,70%"
"03.03.2010","1.460,20","1.445,09","1.463,74","1.438,05","-","1,01%"
"02.03.2010","1.445,62","1.427,35","1.448,02","1.424,46","-","1,11%"
"01.03.2010","1.429,77","1.408,57","1.432,89","1.402,90","-","1,34%"
"27.02.2010","1.410,85","1.389,80","1.413,43","1.388,29","-","1,48%"
"26.02.2010","1.390,25","1.373,36","1.393,82","1.368,73","-","1,25%"
"25.02.2010","1.373,11","1.401,56","1.412,27","1.363,96","-","-2,02%"
"24.02.2010","1.401,48","1.423,13","1.427,87","1.392,85","-","-1,52%"
"19.02.2010","1.423,13","1.410,85","1.423,13","1.381,55","-","0,87%"
"18.02.2010","1.410,85","1.421,97","1.427,30","1.396,85","-","-0,78%"
"17.02.2010","1.421,97","1.418,00","1.436,70","1.413,85","-","0,27%"
"16.02.2010","1.418,16","1.377,17","1.418,16","1.374,73","-","3,06%"
"15.02.2010","1.375,99","1.363,83","1.377,08","1.362,89","-","0,89%"
"12.02.2010","1.363,83","1.391,94","1.406,74","1.355,95","-","-2,02%"
"11.02.2010","1.391,94","1.387,11","1.410,71","1.384,38","-","0,35%"
"10.02.2010","1.387,11","1.390,29","1.417,65","1.380,29","-","-0,23%"
"09.02.2010","1.390,32","1.376,42","1.399,71","1.374,32","-","1,09%"
"08.02.2010","1.375,34","1.411,51","1.421,37","1.372,83","-","-2,54%"
"05.02.2010","1.411,14","1.462,25","1.466,95","1.394,19","-","-3,55%"
"04.02.2010","1.463,01","1.507,59","1.514,07","1.459,38","-","-2,93%"
"03.02.2010","1.507,15","1.498,75","1.530,00","1.497,47","-","0,56%"
"02.02.2010","1.498,75","1.470,94","1.499,19","1.469,17","-","1,90%"
"01.02.2010","1.470,79","1.473,81","1.473,84","1.452,08","-","-0,20%"
"29.01.2010","1.473,81","1.458,14","1.474,13","1.444,10","-","0,88%"
"28.01.2010","1.460,98","1.448,11","1.478,39","1.440,50","-","1,01%"
"27.01.2010","1.446,36","1.444,87","1.462,19","1.424,88","-","0,14%"
"26.01.2010","1.444,33","1.485,53","1.489,63","1.431,92","-","-2,80%"
"25.01.2010","1.485,92","1.491,27","1.501,32","1.471,56","-","-0,24%"
"22.01.2010","1.489,46","1.530,53","1.533,18","1.480,15","-","-2,67%"
"21.01.2010","1.530,29","1.556,33","1.564,31","1.527,33","-","-1,71%"
"20.01.2010","1.556,97","1.580,63","1.590,02","1.555,92","-","-1,50%"
"19.01.2010","1.580,67","1.581,09","1.588,96","1.556,26","-","-0,03%"
"18.01.2010","1.581,09","1.559,25","1.581,09","1.551,99","-","1,40%"
"15.01.2010","1.559,25","1.561,91","1.573,90","1.553,83","-","-0,17%"
"14.01.2010","1.561,91","1.538,37","1.561,91","1.538,22","-","1,53%"
"13.01.2010","1.538,43","1.535,78","1.548,46","1.512,81","-","0,17%"
"12.01.2010","1.535,78","1.550,20","1.559,75","1.528,09","-","-1,11%"
"11.01.2010","1.553,06","1.444,70","1.561,80","1.444,70","-","7,51%"
"31.12.2009","1.444,61","1.426,93","1.448,86","1.426,93","-","1,24%"
"30.12.2009","1.426,93","1.444,91","1.444,91","1.426,12","-","-1,26%"
"29.12.2009","1.445,17","1.452,77","1.455,32","1.437,89","-","-0,44%"
"28.12.2009","1.451,60","1.451,68","1.457,14","1.448,85","-","0,09%"
"25.12.2009","1.450,25","1.443,61","1.451,11","1.439,60","-","0,46%"
"24.12.2009","1.443,61","1.434,66","1.457,60","1.432,01","-","0,63%"
"23.12.2009","1.434,60","1.421,03","1.437,24","1.413,34","-","1,23%"
"22.12.2009","1.417,22","1.425,60","1.428,10","1.411,44","-","-0,58%"
"21.12.2009","1.425,45","1.411,32","1.430,36","1.405,27","-","1,08%"
"18.12.2009","1.410,22","1.403,85","1.429,67","1.399,59","-","0,66%"
"17.12.2009","1.400,91","1.448,92","1.456,73","1.398,74","-","-3,32%"
"16.12.2009","1.449,02","1.396,32","1.449,36","1.391,83","-","3,77%"
"15.12.2009","1.396,32","1.381,91","1.396,36","1.378,30","-","1,04%"
"14.12.2009","1.381,91","1.366,36","1.382,22","1.355,07","-","1,14%"
"11.12.2009","1.366,36","1.351,98","1.376,86","1.350,02","-","1,06%"
"10.12.2009","1.351,98","1.348,98","1.360,02","1.327,44","-","0,23%"
"09.12.2009","1.348,92","1.351,33","1.359,76","1.341,42","-","-0,32%"
"08.12.2009","1.353,23","1.389,23","1.399,08","1.347,71","-","-2,62%"
"07.12.2009","1.389,64","1.425,09","1.425,09","1.384,72","-","-2,63%"
"04.12.2009","1.427,13","1.411,03","1.431,01","1.396,09","-","1,26%"
"03.12.2009","1.409,32","1.415,12","1.438,98","1.407,30","-","-0,47%"
"02.12.2009","1.415,98","1.415,07","1.437,88","1.406,69","-","-0,02%"
"01.12.2009","1.416,30","1.372,17","1.418,25","1.368,45","-","2,81%"
"30.11.2009","1.377,65","1.372,17","1.377,74","1.368,45","-","0,59%"
"27.11.2009","1.369,60","1.366,27","1.369,60","1.293,49","-","0,20%"
"26.11.2009","1.366,85","1.427,41","1.432,85","1.358,83","-","-4,25%"
"25.11.2009","1.427,55","1.447,23","1.456,06","1.418,37","-","-1,36%"
"24.11.2009","1.447,23","1.466,77","1.466,77","1.427,44","-","-1,33%"
"23.11.2009","1.466,77","1.436,44","1.473,71","1.434,71","-","2,11%"
"20.11.2009","1.436,44","1.450,57","1.463,83","1.420,29","-","-1,02%"
"19.11.2009","1.451,20","1.486,62","1.489,84","1.448,21","-","-2,38%"
"18.11.2009","1.486,62","1.472,83","1.508,42","1.472,83","-","0,94%"
"17.11.2009","1.472,76","1.481,95","1.488,20","1.461,90","-","-0,61%"
"16.11.2009","1.481,82","1.419,49","1.482,39","1.418,02","-","4,39%"
"13.11.2009","1.419,49","1.425,31","1.425,31","1.407,27","-","-0,41%"
"12.11.2009","1.425,34","1.434,45","1.435,01","1.410,51","-","-0,64%"
"11.11.2009","1.434,45","1.436,54","1.455,00","1.430,70","-","-0,18%"
"10.11.2009","1.436,97","1.408,10","1.439,82","1.398,28","-","2,08%"
"09.11.2009","1.407,71","1.337,54","1.407,71","1.335,11","-","5,25%"
"06.11.2009","1.337,54","1.348,82","1.363,39","1.326,16","-","-0,84%"
"05.11.2009","1.348,82","1.306,28","1.348,82","1.303,04","-","3,35%"
"03.11.2009","1.305,11","1.357,06","1.357,06","1.301,47","-","-3,83%"
"02.11.2009","1.357,06","1.358,76","1.360,46","1.317,10","-","0,63%"
"30.10.2009","1.348,54","1.377,16","1.381,83","1.348,09","-","-2,08%"
"29.10.2009","1.377,16","1.368,77","1.377,16","1.331,41","-","0,61%"
"28.10.2009","1.368,77","1.421,29","1.421,42","1.368,77","-","-3,70%"
"27.10.2009","1.421,29","1.474,33","1.474,33","1.417,24","-","-3,71%"
"26.10.2009","1.476,06","1.461,30","1.480,92","1.458,61","-","1,01%"
"23.10.2009","1.461,30","1.450,23","1.467,16","1.450,23","-","0,89%"
"22.10.2009","1.448,34","1.446,64","1.451,51","1.434,36","-","0,12%"
"21.10.2009","1.446,64","1.446,14","1.446,64","1.418,84","-","0,03%"
"20.10.2009","1.446,14","1.433,37","1.457,22","1.433,37","-","0,89%"
"19.10.2009","1.433,37","1.408,68","1.433,37","1.408,68","-","1,75%"
"16.10.2009","1.408,68","1.434,35","1.446,95","1.406,25","-","-1,79%"
"15.10.2009","1.434,35","1.441,37","1.456,27","1.429,61","-","-0,48%"
"14.10.2009","1.441,24","1.400,02","1.451,18","1.400,02","-","2,94%"
"13.10.2009","1.400,02","1.428,06","1.436,06","1.399,54","-","-1,96%"
"12.10.2009","1.428,06","1.372,11","1.428,06","1.372,11","-","4,08%"
"09.10.2009","1.372,11","1.334,94","1.373,47","1.334,94","-","2,78%"
"08.10.2009","1.334,94","1.287,37","1.334,94","1.287,37","-","3,70%"
"07.10.2009","1.287,37","1.270,63","1.297,80","1.270,63","-","1,32%"
"06.10.2009","1.270,63","1.227,19","1.270,69","1.227,19","-","3,54%"
"05.10.2009","1.227,19","1.224,80","1.230,54","1.224,80","-","0,20%"
"02.10.2009","1.224,80","1.266,85","1.266,85","1.210,95","-","-3,32%"
"01.10.2009","1.266,85","1.254,52","1.269,59","1.254,52","-","0,98%"
"30.09.2009","1.254,52","1.260,56","1.268,91","1.254,52","-","-0,48%"
"29.09.2009","1.260,56","1.248,73","1.265,93","1.248,73","-","0,95%"
"28.09.2009","1.248,73","1.225,29","1.248,73","1.221,94","-","1,91%"
"25.09.2009","1.225,29","1.242,23","1.244,25","1.225,29","-","-1,36%"
"24.09.2009","1.242,23","1.254,31","1.260,99","1.239,93","-","-0,96%"
"23.09.2009","1.254,31","1.249,14","1.269,90","1.249,14","-","0,41%"
"22.09.2009","1.249,14","1.210,57","1.250,14","1.210,57","-","3,19%"
"21.09.2009","1.210,57","1.245,56","1.246,62","1.208,20","-","-2,81%"
"18.09.2009","1.245,56","1.231,41","1.247,24","1.223,38","-","1,15%"
"17.09.2009","1.231,41","1.246,91","1.262,02","1.229,81","-","-1,24%"
"16.09.2009","1.246,81","1.224,33","1.257,73","1.224,33","-","1,84%"
"15.09.2009","1.224,33","1.194,21","1.226,48","1.193,82","-","2,52%"
"14.09.2009","1.194,21","1.196,55","1.199,24","1.173,01","-","-0,20%"
"11.09.2009","1.196,55","1.163,76","1.197,96","1.163,76","-","2,82%"
"10.09.2009","1.163,76","1.159,80","1.175,24","1.159,32","-","0,34%"
"09.09.2009","1.159,80","1.135,94","1.160,06","1.135,94","-","2,10%"
"08.09.2009","1.135,94","1.093,04","1.135,94","1.093,04","-","3,92%"
"07.09.2009","1.093,04","1.063,57","1.093,61","1.063,57","-","2,77%"
"04.09.2009","1.063,57","1.074,05","1.089,90","1.062,24","-","-0,98%"
"03.09.2009","1.074,05","1.053,17","1.076,47","1.053,17","-","1,98%"
"02.09.2009","1.053,17","1.073,62","1.073,62","1.052,98","-","-1,90%"
"01.09.2009","1.073,62","1.066,53","1.081,96","1.066,53","-","0,66%"
"31.08.2009","1.066,53","1.089,46","1.089,46","1.064,73","-","-2,10%"
"28.08.2009","1.089,46","1.070,49","1.092,66","1.070,49","-","1,77%"
"27.08.2009","1.070,49","1.072,05","1.078,18","1.068,85","-","-0,15%"
"26.08.2009","1.072,05","1.103,02","1.103,02","1.072,05","-","-2,81%"
"25.08.2009","1.103,02","1.094,00","1.104,94","1.076,81","-","0,82%"
"24.08.2009","1.094,00","1.050,71","1.096,25","1.050,71","-","4,15%"
"21.08.2009","1.050,44","1.018,94","1.050,44","1.017,52","-","3,14%"
"20.08.2009","1.018,50","987,41","1.021,36","987,41","-","2,51%"
"19.08.2009","993,57","1.002,22","1.002,57","992,46","-","-0,79%"
"18.08.2009","1.001,52","1.005,77","1.020,95","1.001,50","-","-0,42%"
"17.08.2009","1.005,77","1.058,08","1.058,14","1.004,75","-","-5,11%"
"14.08.2009","1.059,92","1.054,57","1.066,03","1.054,57","-","0,51%"
"13.08.2009","1.054,57","1.025,03","1.068,42","1.025,03","-","2,87%"
"12.08.2009","1.025,12","1.033,72","1.033,72","996,30","-","-0,83%"
"11.08.2009","1.033,72","1.065,21","1.073,36","1.033,32","-","-2,95%"
"10.08.2009","1.065,14","1.080,08","1.080,08","1.064,39","-","-1,38%"
"07.08.2009","1.080,08","1.083,79","1.083,79","1.047,64","-","-0,34%"
"06.08.2009","1.083,79","1.093,86","1.098,57","1.080,50","-","-0,96%"
"05.08.2009","1.094,26","1.074,49","1.103,96","1.074,49","-","1,84%"
"04.08.2009","1.074,49","1.067,98","1.074,58","1.065,70","-","0,61%"
"03.08.2009","1.067,98","1.017,80","1.070,49","1.017,80","-","4,96%"
"31.07.2009","1.017,47","1.002,11","1.021,75","1.002,11","-","1,61%"
"30.07.2009","1.001,30","973,45","1.001,30","973,45","-","2,83%"
"29.07.2009","973,78","1.001,20","1.001,20","971,45","-","-2,80%"
"28.07.2009","1.001,80","1.037,61","1.040,02","1.000,55","-","-3,45%"
"27.07.2009","1.037,61","1.012,77","1.043,34","1.012,77","-","2,47%"
"24.07.2009","1.012,62","976,40","1.012,62","976,40","-","3,76%"
"23.07.2009","975,96","963,58","977,58","963,58","-","1,34%"
"22.07.2009","963,06","987,69","988,03","962,39","-","-2,49%"
"21.07.2009","987,69","972,31","992,15","965,38","-","1,58%"
"20.07.2009","972,31","925,00","974,20","925,00","-","5,11%"
"17.07.2009","925,00","903,24","928,42","902,80","-","2,41%"
"16.07.2009","903,23","887,90","903,23","887,90","-","1,73%"
"15.07.2009","887,85","866,42","887,85","866,42","-","2,46%"
"14.07.2009","866,55","836,61","869,96","836,61","-","3,70%"
"13.07.2009","835,61","835,01","842,57","818,87","-","0,05%"
"10.07.2009","835,23","884,94","884,94","834,14","-","-5,62%"
"09.07.2009","884,94","889,77","892,12","884,94","-","-0,54%"
"08.07.2009","889,77","922,67","922,67","885,82","-","-3,72%"
"07.07.2009","924,11","921,44","929,52","917,69","-","0,29%"
"06.07.2009","921,44","950,29","950,29","921,43","-","-3,03%"
"03.07.2009","950,24","960,62","962,92","945,77","-","-1,06%"
"02.07.2009","960,46","978,04","979,82","960,46","-","-1,79%"
"01.07.2009","977,94","967,44","977,99","962,22","-","-0,92%"
"30.06.2009","987,02","951,47","987,02","951,47","-","3,74%"
"29.06.2009","951,46","955,26","955,74","937,61","-","-0,42%"
"26.06.2009","955,45","947,34","967,36","947,34","-","0,84%"
"25.06.2009","947,52","959,21","967,59","944,95","-","-1,22%"
"24.06.2009","959,18","932,74","959,26","932,74","-","2,83%"
"23.06.2009","932,74","957,12","957,12","896,48","-","-2,94%"
"22.06.2009","961,04","1.011,41","1.011,41","961,04","-","-4,98%"
"19.06.2009","1.011,38","998,25","1.013,01","998,25","-","1,37%"
"18.06.2009","997,68","1.038,41","1.041,68","991,15","-","-3,92%"
"17.06.2009","1.038,41","1.082,19","1.082,19","1.037,40","-","-4,05%"
"16.06.2009","1.082,19","1.077,17","1.085,37","1.063,43","-","0,47%"
"15.06.2009","1.077,17","1.127,23","1.127,23","1.077,17","-","-4,44%"
"11.06.2009","1.127,23","1.121,87","1.135,71","1.113,28","-","0,48%"
"10.06.2009","1.121,79","1.106,51","1.134,58","1.106,51","-","1,49%"
"09.06.2009","1.105,30","1.096,77","1.118,47","1.096,77","-","0,79%"
"08.06.2009","1.096,68","1.149,95","1.149,95","1.096,58","-","-4,63%"
"05.06.2009","1.149,95","1.108,73","1.161,83","1.108,73","-","3,72%"
"04.06.2009","1.108,73","1.125,45","1.139,62","1.099,53","-","-1,67%"
"03.06.2009","1.127,57","1.180,56","1.192,66","1.127,57","-","-4,49%"
"02.06.2009","1.180,56","1.167,42","1.202,64","1.162,12","-","1,13%"
"01.06.2009","1.167,42","1.088,51","1.167,42","1.088,51","-","7,34%"
"29.05.2009","1.087,59","1.053,97","1.090,27","1.053,97","-","3,21%"
"28.05.2009","1.053,73","1.030,52","1.053,73","1.020,37","-","2,23%"
"27.05.2009","1.030,79","990,75","1.030,79","990,75","-","4,09%"
"26.05.2009","990,26","1.017,95","1.018,06","984,60","-","-2,72%"
"25.05.2009","1.017,92","1.014,19","1.025,51","1.012,93","-","0,45%"
"22.05.2009","1.013,37","1.001,36","1.021,63","1.001,36","-","1,20%"
"21.05.2009","1.001,36","1.023,98","1.025,67","1.000,54","-","-2,21%"
"20.05.2009","1.023,98","971,33","1.023,98","971,33","-","5,69%"
"19.05.2009","968,88","939,92","981,63","939,92","-","3,11%"
"18.05.2009","939,65","936,27","939,65","917,54","-","0,36%"
"15.05.2009","936,27","932,66","950,19","929,13","-","0,45%"
"14.05.2009","932,11","947,56","947,56","926,83","-","-1,63%"
"13.05.2009","947,53","979,83","1.002,34","947,53","-","-3,30%"
"12.05.2009","979,82","938,21","982,75","936,85","-","4,43%"
